Feature ID	Taxon	Consensus
bbd6174cb484a0889eaea3d16cfd028e07e65ee8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Ferruginibacter	1.0
bbe2b65a7375f274fe9575345e2f63069423ea5e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__B1-7BS; g__B1-7BS; s__uncultured_bacterium	0.8
bbf8768b5a6c5052a6a87e4ac435803338f858a2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ideonella	0.6
bbfab4d800afee6f230bc6c968403d7cc0851f6c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chromobacteriaceae; g__Vogesella; s__uncultured_bacterium	0.7
bc003ac380e13bdf108e12d70c40c7ad69964256	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__OPB41; f__OPB41; g__OPB41; s__uncultured_bacterium	0.7
bc011d29bace03f83fe96b53afe37025db4badc9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	1.0
bc035b64ed04888df350aeb47abf069a9941f7ef	d__Bacteria; p__Actinobacteriota; c__MB-A2-108; o__MB-A2-108; f__MB-A2-108; g__MB-A2-108; s__uncultured_bacterium	0.7
bc0565602e4d0ecb48bcf35760367bc7c4ae17e7	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	1.0
bc10f365b7adb3529745b53b9deb15abb9cde73e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__uncultured_bacterium	0.6
bc1332248e364c7f245802f51b1313dcac3532b5	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__uncultured_bacterium	0.8
bc1c5e90e73829cba556e93f3a1ad7e426601903	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.8
bc2232a91b5663822b6ca5b135e3786d90f19e86	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1	0.9
bc22e823b08abdcca8ebfd27cd62d1984b87f5bd	d__Bacteria; p__Abditibacteriota; c__Abditibacteria; o__Abditibacteriales; f__Abditibacteriaceae; g__Abditibacterium; s__uncultured_bacterium	0.6
bc333e5c36ebb0fd431538b50725cc6c17ecc9fa	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae	0.8
bc34d09479221d4195ca2d48b2292f0f4947e0f9	d__Bacteria; p__Actinobacteriota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteriaceae; g__Rubrobacter; s__uncultured_bacterium	0.9
bc41f0ea7f18aafced6accc50a4fe57032af4f08	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas	1.0
bc46070c57e0868f9e2739afb9773b49fc840407	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Skermanella	0.9
bc520450fb6500d32a1ef9b449d8cdd59eaa750c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae	0.9
bc53075128a4bcfd9c71f0336cb8566510f30102	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_bacterium	0.8
bc54b84659af83a95bf557fda5e395685548770e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Steroidobacter; s__uncultured_bacterium	0.6
bc55a8873226ad8f06746750807b69f12ca92bc2	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__Corallococcus	0.7
bc585d54845dd7ef03cc614bb9e7d3ded6f80c1a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9
bc5de556fceae7636c6fdd0fdc101da541accbd8	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured	1.0
bc5ffe7ab8c5170c98e56721789535359d9d07aa	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	1.0
bc6114f39d13926dabffd91d2bed652451f422ee	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured	0.9
bc74d709f581e286e62b1297eca85a75aedf91de	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter; s__uncultured_bacterium	0.7
bc8dd692a9b169ad51d9659c998552d3f41dea62	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae	0.6
bc8e2863a468984137804d4071957d6f5eb850d8	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae	0.9
bc8e2866eb8ecd08c96e3278b206563d3b63979b	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas; s__uncultured_bacterium	0.7
bc9b87099defd9b6560522f14dbe743ae9bc2663	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiella; s__uncultured_bacterium	0.7
bc9bd8c2338c6b739372480986a6ba5d47825c82	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	1.0
bcae5305e8c6b14bfd935618b4dd4dda4bf9eb15	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Salinispora	0.6
bcaf9c3cbd6e5b9239ae1687d12176e7e8d1e896	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Anaeromyxobacteraceae; g__Anaeromyxobacter; s__uncultured_bacterium	0.7
bcb12692d0e67219cdb09c50c24bc935edaf19b2	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiella; s__uncultured_bacterium	0.7
bcc848e4eee07ca528c1908a710727cff6a741a9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospirillaceae; g__Magnetospirillum	1.0
bcc85454f7d20bef46664a5da7bc2c8e7a2b6cc4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__uncultured; s__uncultured_bacterium	0.8
bcc8969a8c9c0e83219ff76c319eac2fc42ef760	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae	1.0
bcd16727a692b30578207d862a4704a20f0c84c1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Hydrogenophilaceae; g__Thiobacillus	0.9
bcd186502c2466efc789d473762d423df88f84fd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Propionivibrio	0.7
bcd2a6c2641d38b57515350f6f0f485fc27b6856	d__Bacteria; p__Gemmatimonadota; c__S0134_terrestrial_group; o__S0134_terrestrial_group; f__S0134_terrestrial_group; g__S0134_terrestrial_group	0.9
bcd4c04b952beca31de0fd588272f1f4937b90b8	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas	0.7
bcdb8a48b0a2c8371c2b1594bd3fd7f6bba80c1c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	1.0
bcecb0de1f880eb969ddd3bee6d802962a89bcea	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax; s__uncultured_bacterium	0.7
bcf137c24db2c76e93aec3b1beae94292fba42d2	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium	1.0
bcfffbee9bca6cbef73a501b799259f399e59400	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__uncultured	0.6
bd0390ff1268f5e91454fd6aa1ca70517accfaaa	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__uncultured_bacterium	0.9
bd084293603d6ab61d406262dc69c490a6ba38e2	d__Bacteria; p__Gemmatimonadota; c__S0134_terrestrial_group; o__S0134_terrestrial_group; f__S0134_terrestrial_group; g__S0134_terrestrial_group; s__uncultured_bacterium	0.8
bd0983b636d07bc0ed7aa151b8f6054af3444d45	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptosporangiales; f__Thermomonosporaceae; g__Actinomadura; s__Actinomadura_sp.	0.6
bd10bcce42489a588b4be4372dacfd1408e4fa1e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae	1.0
bd1a8fda47afaa30a018cabd08cc3e2071021fc7	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__uncultured_bacterium	0.8
bd2e430fdd3ff3c2d5336e88013ced8dcd9cfd61	d__Bacteria; p__Fibrobacterota; c__Chitinivibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	1.0
bd31661a44f0689f7387d356942040cef310190b	d__Bacteria; p__Actinobacteriota; c__MB-A2-108; o__MB-A2-108; f__MB-A2-108; g__MB-A2-108; s__uncultured_bacterium	0.8
bd3c472f59ae76cdc96f5dc3dc7b74c1cd97fa12	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Skermanella; s__uncultured_bacterium	0.6
bd3e0b16a4d3ef46278eac027bd33d42784d48bc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pedomicrobium; s__uncultured_bacterium	0.7
bd405c8e4fac831e81ea69c9cf22f6c1519e40c5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1; s__uncultured_bacterium	0.7
bd42d013f77c9d72d2cbb7c2519bc4a3232df0d1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__uncultured_bacterium	0.6
bd5ed92e82bde97e6925ef3a729c8c9cf2bfcd51	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Sulfuritalea; s__uncultured_bacterium	0.6
bd645d9f596ac49e78ea5a7552087ef34176bba4	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae; s__uncultured_bacterium	0.8
bd67dfddcbe10020a7d84b97be1bca15c9f6064f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__uncultured; s__uncultured_bacterium	0.7
bd687995529b54fbf0f7b6b1783d60ece02820c7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia	0.6
bd699ae784792f7f06984d067049226b3ce13043	d__Bacteria; p__Actinobacteriota; c__MB-A2-108; o__MB-A2-108; f__MB-A2-108; g__MB-A2-108; s__uncultured_bacterium	0.9
bd6cb79119af39e5820294dbf8bf3ba129ad0a30	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales	1.0
bd7d73df9c50e05e336db30068a1c4d9fd8bf139	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	1.0
bd8d14a73211cd17d4c2d4b6ce67e3ae81cba30a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Ensifer	0.7
bd95b1e8697ecc09b447b943e3a008c279005725	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14; s__uncultured_bacterium	0.8
bd996a1cb93fa3c190901b7ff819155dd366c499	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Roseisolibacter; s__uncultured_bacterium	0.6
bdae19be29dadc7e7b1ce664fdc20cd6bbf6f136	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.8
bdae79000be077da1e6b556422078344371f068d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	1.0
bdb32f90db05f5fe2ac51072bbfb2233ef61d676	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.7
bdb4905d74b97367cfa16af434f0b6adb97464ce	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	1.0
bdb555175caefa99235bd69348ed6ac808a3d53a	d__Bacteria; p__MBNT15; c__MBNT15; o__MBNT15; f__MBNT15; g__MBNT15; s__uncultured_bacterium	0.7
bdc11291b4ca0dd34df208396e180cda253708e7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
bdcde79d7a988a6ae2adc542c34724940eda403c	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_bacterium	0.7
bdd6d8da54d21e1778883200096f3070d0142986	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_bacterium	0.7
bde75303be2d089d4e276b40d91de0981995dbd6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
bdeda557cf631899e147e5cf9a149c5f4245aed9	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae	1.0
bdf45cee84d57872ed7726ccef55830f157b9c8a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae	0.9
bdfa93aeead954efc0ac9505cadd56836948dd6c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae	1.0
bdfd91e05b09693da4bc6464add36512cbc2d55e	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae	0.8
be038073658e36c7625fd66d119a20a2df748c2c	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.8
be0db919f6435b0ccc765cda442c049600e86b0e	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae	0.9
be10777ac8e9ed2101a56e689504b4bf9d7c9777	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae	1.0
be18d9095d74138f618a900d22599d4d80f09ec2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.7
be1bfcec804bb2c1c4e90f4ad6e7930698a54745	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__Geobacter; s__uncultured_bacterium	0.6
be1c9828a7472f0f701a0f53c67ea6b79c150a32	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae	1.0
be23cd7f020d0fff917679124168f7c519de15d2	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14; s__uncultured_bacterium	0.7
be24830454b9cb5abe8c9a9f8bc51b809f9c989f	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Roseisolibacter	0.6
be266f1aecf20881bd2097fdd7b4d3c5cb35d48e	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriae; f__Acidobacteriae; g__Paludibaculum; s__uncultured_bacterium	0.7
be2fbb6c6e6cad50de73ad520e4079e3463f31aa	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; g__uncultured; s__uncultured_bacterium	0.7
be322fde5c3def1e6ac4cd0aa6a980f6ef6957be	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	0.6
be3a50c8c230eddc1c5a4896b9f83706692b0e93	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.8
be3efae09a604b23cbfc9c70ed9678c00f13d807	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae	1.0
be430963c1bf18a0b835a2506fb418593168b9db	d__Bacteria; p__Myxococcota; c__bacteriap25; o__bacteriap25; f__bacteriap25; g__bacteriap25; s__uncultured_bacterium	0.8
be52625deb453a5cac9f28d2a1945ed361cf104f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter	0.8
be570239a3c5966540d25709f1161df970a868ef	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__IMCC26256; f__IMCC26256; g__IMCC26256	0.8
be5d2522bd5fff7e7c159fbf4955ff512075c4b9	d__Bacteria; p__Fibrobacterota; c__Chitinivibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	1.0
be61f6b0a53299845455a68005a8e601a4571d30	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured	0.7
be63c566f6381dc7dc0359972406a368a6d5b635	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__uncultured	0.6
be6894312212d12977d501b1ca53a3c567ef15e7	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae	0.9
be6d11266dc321f43dee51f5fa638477111f45c2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	1.0
be6f2b8f43fc8c57adb37d5235da7316bd334441	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__uncultured	0.8
be73a42a2f4d12e20a834bfa3bc7ff588c2ff631	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae	1.0
be78cb7fd804881bc6fb3ce010ecea16da25604c	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae; s__uncultured_bacterium	0.6
be7998f605abe7a0876e773602f9a39a92803738	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales	1.0
be843059ea89e13144f4909b0a950df10770a2b4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	1.0
be845d1e250ac6b118004fb756b71129dfe458e4	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_bacterium	0.8
be85a1be212e475b9bef068ed24dce530dd63fe7	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Polyangium	0.6
be86c9296602e0776eac72dcacb250b5e83f5e11	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Anaeromyxobacteraceae; g__Anaeromyxobacter; s__uncultured_bacterium	0.6
be8a62635a72e96b33ba07644d1c9f8f84178ef3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Hirschia; s__uncultured_bacterium	0.7
be8f968c12c359bbf60fc65978dd50ddd6ea80a4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1	1.0
be92998836652da3636a4342517707204d3eef2d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae; g__uncultured; s__uncultured_bacterium	0.8
be971476b8b3bab493c5fecdda0cd2a1d40cce1f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
bea53b7dc3b7422bab34348b668bcac96b2d0106	d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1; s__uncultured_bacterium	0.9
beae746c352c7197e5bf429d7cf897046e232ffb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia; s__uncultured_bacterium	0.7
beb5a7b8881870e7e925f0e2a52bfb5758cb0e36	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Rhodanobacter	0.9
becbab528103294825ba7787ccabe0d9713a4a78	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured; s__uncultured_bacterium	0.6
bed33d6af734bfb8bf6d38cbfc74b2dc74e61e51	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_bacterium	0.8
bede60f200d65750b7a9c70385f17fedd41bada2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
beeb3e5e175409806873a854ae55d69a9fd5e9ff	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae	1.0
beec2a8f40ada68f67545d432d9dda9ec55ac588	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured	1.0
bef16743979a7c147d3fd99da50b2a4eb3b14702	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	1.0
bef58facdd2bbfc63f6babe31b50a17ec22af44f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__uncultured_bacterium	0.6
bf0953b568f27f776532c0586c9533c6f739c7d9	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14; s__uncultured_bacterium	0.9
bf10878c35ae34aa90b33f079635fd54070d8faa	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.7
bf1bee0d12abf946785600a55ea4ea8a343c420c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia	1.0
bf2069d78e66e23978b7eb75d510deda1fd275d0	d__Bacteria; p__Myxococcota; c__bacteriap25; o__bacteriap25; f__bacteriap25; g__bacteriap25; s__uncultured_bacterium	0.8
bf27f93ceac79db9b0247933e9555a6144657894	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae	0.8
bf319cb5f3881a40f3ae9088b9dc4f3d50b94acc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	1.0
bf3cd20f2a03b4cd438d5842f28e79a4c6b1b319	d__Bacteria; p__Actinobacteriota; c__MB-A2-108; o__MB-A2-108; f__MB-A2-108; g__MB-A2-108; s__uncultured_bacterium	0.8
bf3ecd11cdc1dea31f136a723f8cffe23548238f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.7
bf40fc3a2eac3250c8d1d64b9f5ba773b743d742	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae	1.0
bf49b7f81dd8deec549e2466c86948ae94311b40	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_bacterium	0.6
bf49d27780e516df62090ead1b84372264c221a6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9
bf4b97897c6e4ca2a14bff296a32d4677760f53b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Dyella	0.8
bf4ffefd28b9ead3a9a22580986a1ba074d53e5e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured	0.8
bf59a1d3adf25dbfbb90e2e730c04216480b53da	d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales; f__BSV26; g__BSV26; s__uncultured_bacterium	1.0
bf60034b6984b65a74c422e98990aab21aa7bb92	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Sporichthyaceae; g__uncultured	0.6
bf68fa9c37a6ef0514edc54887bc778c4be3dbdc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	1.0
bf6c240100e1c5161a4bcebd827219acf0ead425	d__Bacteria; p__Actinobacteriota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteriaceae; g__Rubrobacter; s__uncultured_actinobacterium	0.7
bf738803dddf29351dc581e7001a53082cb7f4c7	d__Bacteria; p__Acidobacteriota; c__Subgroup_18; o__Subgroup_18; f__Subgroup_18; g__Subgroup_18; s__uncultured_bacterium	0.6
bf8783c438a4bc167fafc7ce984a8c33ba4e86f9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chromobacteriaceae; g__Vogesella	0.7
bf91786f25fd1ee35afb8ef7f2448b709188084b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PLTA13; f__PLTA13; g__PLTA13; s__uncultured_bacterium	0.9
bfb7b70cdce99dc03dd2114475206d5094cc0e51	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SC-I-84; g__SC-I-84; s__uncultured_bacterium	0.7
bfbafa1bb68ab81e4922bf08f9530571130686ec	d__Bacteria; p__Proteobacteria	1.0
bfbe3521b94710f51ac4193ec9d7c5616f032a1d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae	0.9
bfbe47381a68dce23286ad09c3e90ddc753822dd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Skermanella; s__uncultured_bacterium	0.6
bfc0fc97a724f08b146cea649fb9046656f47524	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Geodermatophilus	1.0
bfc273ea675c7689afe112c5ba6faac658685f2d	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter	0.8
