"","logFC","logCPM","LR","PValue","FDR"
"Bra007277",0.456642161378572,6.22555133219442,10.3055152013119,0.00132633219148793,0.00343539906134506
"Bra013785",1.18013398857027,3.29088140441538,10.3051659694816,0.00132658321617627,0.00343567898896341
"Bra037902",0.564271179946621,4.10881029060705,10.3037341185221,0.00132761292061864,0.00343797531883939
"Bra035419",-0.959136378046898,1.63266335179218,10.3019042413688,0.00132893004024542,0.00344101536169558
"Bra022316",-0.643016890654395,3.91582124098729,10.3000822765437,0.00133024277884593,0.003443678518408
"Bra040298",-0.66081928627925,3.31961525102842,10.3000790201503,0.00133024512627527,0.003443678518408
"Bra008705",0.922795791768988,2.92541350463645,10.2987500978088,0.00133120345378203,0.00344578823997816
"Bra040074",-0.702215646180723,4.42783864864945,10.290951338358,0.00133684148493157,0.003459982980535
"Bra039557",0.636772993416895,4.13468823098259,10.2907667834867,0.0013369751993105,0.003459982980535
"Bra020700",0.942071666443364,4.27654745753065,10.2901406201592,0.00133742897038208,0.00346078465484097
"Bra012777",-1.28106579826874,2.53135343249931,10.2845746532334,0.00134146940061346,0.0034708661399875
"Bra017133",0.984288843331302,1.78679240867596,10.2800162307664,0.00134478763934417,0.00347907708546801
"Bra032023",-0.911136270793201,2.187117222199,10.2781983698419,0.00134611324164454,0.00348213170268916
"Bra001527",0.67443465882537,3.11385232003337,10.2747471311465,0.0013486335599098,0.00348827582639605
"Bra006181",-0.721998599567399,4.01197780449527,10.2737933117449,0.00134933094281872,0.00348970406539385
"Bra018043",0.511271753251049,6.68860761595288,10.27211646524,0.00135055785051403,0.00349250133196193
"Bra032534",-0.90736348228227,2.94570646750177,10.2705176468725,0.00135172871863456,0.00349515309560658
"Bra034047",-0.836133556119064,2.65058995569502,10.2670626704067,0.00135426242413863,0.00350132778633259
"Bra017462",0.641956538763655,3.52351826622701,10.2652282517988,0.00135560964767888,0.00350443393270026
"Bra010719",0.569500851954961,5.39714944548885,10.26192795166,0.00135803685291844,0.00351033100914625
"Bra023935",0.476287103320429,6.05247298617485,10.2604610804217,0.00135911707495524,0.0035127454327857
